before;after;filename;info;rating1;rating2
org.wikipedia_50374/dataloss/MainActivity/2021-11-04 20-54-44_before.png;org.wikipedia_50374/dataloss/MainActivity/2021-11-04 20-54-44_after.png;2021-11-04 20-54-44;fragmento com formulário desaparece;Fragmento;True Positive
org.wikipedia_50374/dataloss/MainActivity/2021-11-04 20-56-59_before.png;org.wikipedia_50374/dataloss/MainActivity/2021-11-04 20-56-59_after.png;2021-11-04 20-56-59;teclado;Teclado;False Positive
org.wikipedia_50374/dataloss/MainActivity/2021-11-04 21-51-50_before.png;org.wikipedia_50374/dataloss/MainActivity/2021-11-04 21-51-50_after.png;2021-11-04 21-51-50;teclado;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 18-24-10_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 18-24-10_after.png;2021-11-04 18-24-10;u'org.wikipedia:id/fragment_search_results' e u'org.wikipedia:id/search_panel_recent';Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 18-26-31_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 18-26-31_after.png;2021-11-04 18-26-31;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-08-38_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-08-38_after.png;2021-11-04 19-08-38;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-12-14_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-12-14_after.png;2021-11-04 19-12-14;teclado;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-23-36_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-23-36_after.png;2021-11-04 19-23-36;teclado;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-23-53_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-23-53_after.png;2021-11-04 19-23-53;teclado;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-27-41_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-27-41_after.png;2021-11-04 19-27-41;teclado se movimenta;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-28-12_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-28-12_after.png;2021-11-04 19-28-12;teclado se movimenta;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-30-34_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-30-34_after.png;2021-11-04 19-30-34;teclado se movimenta;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-31-49_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-31-49_after.png;2021-11-04 19-31-49;teclado se movimenta;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-42-42_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-42-42_after.png;2021-11-04 19-42-42;teclado se movimenta;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-43-46_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 19-43-46_after.png;2021-11-04 19-43-46;teclado desaparece;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-00-40_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-00-40_after.png;2021-11-04 20-00-40;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-01-08_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-01-08_after.png;2021-11-04 20-01-08;teclado desaparece;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-20-57_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-20-57_after.png;2021-11-04 20-20-57;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-27-35_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-27-35_after.png;2021-11-04 20-27-35;teclado desaparece;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-33-17_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 20-33-17_after.png;2021-11-04 20-33-17;cursor e teclado muda a cor;Atualização da tela;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-04-59_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-04-59_after.png;2021-11-04 21-04-59;teclado desaparece;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-14-35_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-14-35_after.png;2021-11-04 21-14-35;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-17-48_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-17-48_after.png;2021-11-04 21-17-48;teclado se movimenta;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-24-35_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-24-35_after.png;2021-11-04 21-24-35;teclado desaparece;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-25-35_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-25-35_after.png;2021-11-04 21-25-35;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-44-45_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-44-45_after.png;2021-11-04 21-44-45;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-46-13_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 21-46-13_after.png;2021-11-04 21-46-13;teclado desaparece;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 22-20-45_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 22-20-45_after.png;2021-11-04 22-20-45;teclado;Teclado;False Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 22-25-17_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 22-25-17_after.png;2021-11-04 22-25-17;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 22-31-50_before.png;org.wikipedia_50374/dataloss/SearchActivity/2021-11-04 22-31-50_after.png;2021-11-04 22-31-50;diferença entre propriedades;Propriedades;True Positive
org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 18-26-01_before.png;org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 18-26-01_after.png;2021-11-04 18-26-01;volta para tela anterior;Perde estado;True Positive
org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 19-29-30_before.png;org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 19-29-30_after.png;2021-11-04 19-29-30;volta para tela anterior;Perde estado;True Positive
org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 19-33-17_before.png;org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 19-33-17_after.png;2021-11-04 19-33-17;volta para tela anterior;Perde estado;True Positive
org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 20-05-45_before.png;org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 20-05-45_after.png;2021-11-04 20-05-45;fragmento de mensagem desaparece;Fragmento;True Positive
org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 21-17-05_before.png;org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 21-17-05_after.png;2021-11-04 21-17-05;volta para tela anterior;Perde estado;True Positive
org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 22-21-23_before.png;org.wikipedia_50374/dataloss/WikipediaLanguagesActivity/2021-11-04 22-21-23_after.png;2021-11-04 22-21-23;volta para tela anterior;Perde estado;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-43-20_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-43-20_after.png;2021-11-09 10-43-20;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-46-46_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-46-46_after.png;2021-11-09 10-46-46;fragmento de mensagem desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-52-55_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-52-55_after.png;2021-11-09 10-52-55;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-53-18_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 10-53-18_after.png;2021-11-09 10-53-18;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-06-40_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-06-40_after.png;2021-11-09 11-06-40;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-11-31_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-11-31_after.png;2021-11-09 11-11-31;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-12-02_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-12-02_after.png;2021-11-09 11-12-02;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-15-52_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-15-52_after.png;2021-11-09 11-15-52;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-17-01_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-17-01_after.png;2021-11-09 11-17-01;fragmento de mensagem desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-17-53_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-17-53_after.png;2021-11-09 11-17-53;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-20-44_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-20-44_after.png;2021-11-09 11-20-44;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-21-11_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-21-11_after.png;2021-11-09 11-21-11;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-23-36_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-23-36_after.png;2021-11-09 11-23-36;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-24-19_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-24-19_after.png;2021-11-09 11-24-19;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-25-41_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-25-41_after.png;2021-11-09 11-25-41;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-27-36_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-27-36_after.png;2021-11-09 11-27-36;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-27-58_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-27-58_after.png;2021-11-09 11-27-58;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-30-15_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-30-15_after.png;2021-11-09 11-30-15;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-34-03_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-34-03_after.png;2021-11-09 11-34-03;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-36-41_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-36-41_after.png;2021-11-09 11-36-41;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-40-22_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-40-22_after.png;2021-11-09 11-40-22;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-41-32_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-41-32_after.png;2021-11-09 11-41-32;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-43-44_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-43-44_after.png;2021-11-09 11-43-44;fragmento de mensagem desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-44-00_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-44-00_after.png;2021-11-09 11-44-00;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-45-18_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-45-18_after.png;2021-11-09 11-45-18;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-46-31_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-46-31_after.png;2021-11-09 11-46-31;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-47-38_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-47-38_after.png;2021-11-09 11-47-38;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-50-09_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-50-09_after.png;2021-11-09 11-50-09;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-50-58_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-50-58_after.png;2021-11-09 11-50-58;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-52-25_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-52-25_after.png;2021-11-09 11-52-25;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-54-03_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-54-03_after.png;2021-11-09 11-54-03;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-56-06_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-56-06_after.png;2021-11-09 11-56-06;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-59-18_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 11-59-18_after.png;2021-11-09 11-59-18;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-01-53_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-01-53_after.png;2021-11-09 12-01-53;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-03-37_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-03-37_after.png;2021-11-09 12-03-37;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-07-36_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-07-36_after.png;2021-11-09 12-07-36;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-08-18_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-08-18_after.png;2021-11-09 12-08-18;fragmento de mensagem desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-11-22_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-11-22_after.png;2021-11-09 12-11-22;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-14-25_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-14-25_after.png;2021-11-09 12-14-25;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-15-59_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-15-59_after.png;2021-11-09 12-15-59;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-16-27_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-16-27_after.png;2021-11-09 12-16-27;fragmento encontrar estação desaparece;Fragmento;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-19-27_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-19-27_after.png;2021-11-09 12-19-27;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-22-18_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-22-18_after.png;2021-11-09 12-22-18;alterou algumas propriedades;Propriedades;True Positive
org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-23-24_before.png;org.y20k.transistor_87/dataloss/MainActivity/2021-11-09 12-23-24_after.png;2021-11-09 12-23-24;fragmento de mensagem desaparece;Fragmento;True Positive
